"","YEAR","NETVOL_ACRE","SAWVOL_ACRE","BIO_AG_ACRE","BIO_BG_ACRE","BIO_ACRE","CARB_AG_ACRE","CARB_BG_ACRE","CARB_ACRE","NETVOL_ACRE_SE","SAWVOL_ACRE_SE","BIO_AG_ACRE_SE","BIO_BG_ACRE_SE","BIO_ACRE_SE","CARB_AG_ACRE_SE","CARB_BG_ACRE_SE","CARB_ACRE_SE","nPlots_TREE","nPlots_AREA","AREA","PERIMETER","ECOMAP_200","ECOMAP_201","PROVINCE","SECTION","SUBSECTION","DOMAIN_NAM","DIVISION_N","PROVINCE_N","SECTION_NA","SUBSECTI_1","ATIntersec","Acres","Hectares","polyID"
"259",2002,1630.68669496244,836.241210811738,49.9380255742202,9.82164752810264,59.7596731023229,24.9690128006507,4.91082378360997,29.8798365842607,0,0,0,0,0,0,0,0,1,1,9678455959.46,1084726.0397,729,881,"221","221B","221Bd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Kittatinny-Shawangunk Ridges",1,222186.775929,89915.798114,25
"260",2002,1727.31794468044,841.770474927151,49.2979615181405,9.64053760691335,58.9384991250538,24.6489807784688,4.82026882492049,29.4692496033893,9.0508033265516,12.4535847531733,8.37416439684267,8.46762191034071,8.3885636061891,8.37416439553959,15.4629603440494,9.24781532398314,34,34,61464507237.2,3032238.22779,762,918,"M221","M221A","M221Ac","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Ridge and Valley",1,1411030.92831,571023.957443,26
"261",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233891213.16,207017.730059,789,954,"221","221D","221Dc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Newark",0,57795.7843329,23389.1241015,27
"262",2002,1298.80284745295,131.574995521232,41.1825101934865,8.06303357648918,49.2455437699757,20.5912551210779,4.03151681358708,24.622771934665,6.75972794839691,28.6691899006422,2.55133062723345,2.82227024640609,2.59569190501255,2.55133064385305,114.823672717329,66.4610542089573,2,2,290497429.995,267681.588271,791,951,"211","211F","211Fd","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Pocono Plateau",0,71783.4781289,29049.7429488,28
"263",2002,3257.61583847061,2190.70848918397,101.329245966207,19.4472741258063,120.776520092013,50.6646229968089,9.7236370804269,60.3882600772358,5.70707636395348,6.20685612844174,5.81920797384432,5.78311490668248,5.81339631632479,5.8192079757603,130.25298914465,69.218706216283,2,2,541020981.278,379092.493115,821,990,"221","221A","221Am","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Reading Prong",0,133689.273097,54102.129344,29
"264",2002,1758.60628044598,1025.40643082602,49.5538306870915,9.54071956393056,59.094550251022,24.7769153576279,4.7703597935719,29.5472751511998,17.6551811910359,32.8843701147409,14.0838572705031,13.7071880974609,14.0229629648562,14.0838572516851,32.7137055010431,16.7346755468437,6,6,2261728973,892052.281746,825,1003,"221","221D","221Da","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Gettysburg Piedmont Lowland",0,558885.403464,226172.898439,30
"265",2002,2452.83448339595,1381.54326906417,74.1043862231366,14.2795587539526,88.3839449770892,37.0521931279512,7.13977939723653,44.1919725251877,15.2449191960622,23.7262698105226,15.2715087653711,15.1025493638122,15.2440604673302,15.2715087581769,44.0622753412349,24.9163347224009,10,10,60960932672.1,2714816.25174,827,1004,"M221","M221A","M221Ad","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Great Valley",1,1399470.44702,566345.596647,31
"266",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228434102.718,738136.562702,893,1058,"221","221D","221Db","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Piedmont Upland",0,56447.3152532,22843.418026,32
"267",2002,1827.67560107307,978.594787189468,47.6814862583695,9.24778203036835,56.9292682887378,23.8407431480482,4.62389103317735,28.4646341812255,13.6414228813628,26.1359342070689,10.1443682268028,10.0286600923582,10.1252753497007,10.1443682192014,28.7965844283713,17.8453466406762,40,41,66925662633.2,4001953.55157,937,1097,"M221","M221D","M221Da","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Northern Blue Ridge Mountains",1,1536401.80517,621759.751264,33
"268",2002,2397.81415007961,1537.87379949396,58.383577234642,11.4291032725788,69.8126805072208,29.1917886338898,5.71455165383877,34.9063402877285,22.3783147332661,36.3178326389263,18.2003747447334,18.467990070518,18.2429179667653,18.2003747323782,75.442915406927,33.8628599171683,21,23,80594665029.3,6080161.9395,1019,1175,"M221","M221A","M221Ab","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Great Valley of Virginia",1,1850198.9217,748748.9389,34
"269",2002,2759.83656148333,1610.41604515181,70.6575593836284,14.0213517216719,84.6789111053003,35.3287797110574,7.01067587883751,42.3394555898949,9.04938536339644,13.3666430392248,9.05021428488184,8.42979973616605,8.88418309663256,9.05021428152173,86.8177347655828,48.0425805131149,8,8,35366794325.2,2508208.44375,1022,1177,"221","221D","221De","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Northern Piedmont",1,811909.878907,328568.270786,35
"270",2002,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,73540579.7495,391677.050662,1041,1194,"221","221D","221Dd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Triassic Basins",0,18172.3514826,7354.08973076,36
"271",2002,1592.94806779862,666.82648898054,43.7728582967332,8.65273769787811,52.4255959946113,21.8864291750611,4.32636887316466,26.2127980482258,8.04750951248618,15.4664355341082,6.53822519751029,7.1262165153329,6.63343886398381,6.53822519349535,20.0759101981573,9.70539743159102,43,44,67705985195.9,2552005.1041,1060,1206,"M221","M221A","M221Aa","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Ridge and Valley",1,1554315.54628,629009.18509,37
"272",2002,2748.27782572931,1450.72780624142,63.2338565518755,12.3372392930798,75.5710958449553,31.6169283056647,6.16861967744489,37.7855479831096,8.847260517524,12.3217819792433,9.02395692437478,9.22390424834469,9.05543424826471,9.02395691885436,32.2267268474126,17.8414669207412,6,6,1465417881.38,756520.343672,1135,1289,"231","231I","231Ib","Humid Temperate","Subtropical","Southeastern Mixed Forest","Central Appalachian Piedmont","Lynchburg Belt",0,362112.572613,146541.759011,38
"273",2002,2925.5243771315,1566.59750333378,77.3431015587111,14.9704389698232,92.3135405285343,38.6715508032992,7.48521951023136,46.1567703135306,2.16421384906644,3.89945119698426,2.04056367859757,1.99830177049563,2.03371008688906,2.04056367691152,93.3939234478075,54.3898820530526,2,2,203773157.609,683810.759135,1225,1359,"M221","M221C","M221Cb","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Cumberland Mountains","Eastern Coal Fields",0,50353.8357549,20377.4743617,39
"274",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,742220147.787,436121.44388,1232,1381,"M221","M221B","M221Be","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Allegheny Mountains","Western Allegheny Mountain and Valley",0,183406.661585,74222.0426347,40
"275",2002,2129.08284479862,1135.96425726974,47.848534459313,9.67212103270965,57.5206554920226,23.9242672521021,4.83606053638038,28.7603277884825,37.6959109248238,69.6870984618119,30.9232391604015,33.0457814156596,31.2670879379387,30.9232391346717,64.1641764221497,48.1711975354212,5,5,528512343.335,497240.891198,1391,1511,"M221","M221D","M221Db","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Central Blue Ridge Mountains",0,130598.19039,52851.2125532,41
"276",2002,2448.13742961527,1334.24664503588,59.8211456563302,11.7304667767146,71.5516124330449,29.9105728492382,5.86523340848707,35.7758062577253,6.5011999100449,9.08725877512305,6.5356760903058,6.44171004226004,6.51857187293749,6.53567608730895,16.0507779505893,8.47021500224504,153,154,114899866483,3657874.60236,1465,1581,"M221","M221D","M221Dc","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Southern Blue Ridge Mountains",1,2637737.9817,1067454.68919,42
"277",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47382559.6696,367672.584936,1521,1612,"221","221J","221Jc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Holston Valley",0,11708.4878439,4738.25692275,44
"278",2002,2544.75393940242,1554.1764827351,59.7481420777382,11.8089146291054,71.5570567068436,29.874071058991,5.9044573347282,35.7785283937192,7.29598056428196,9.75078822705284,6.58995732590409,6.59649139822432,6.58919905260738,6.5899573236454,15.3134856778244,8.23709574665289,154,154,80992708377.6,2246946.11489,1542,1630,"M221","M221D","M221Dd","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Metasedimentary Mountains",1,1859336.73961,752446.882611,45
"279",2002,2806.57989595172,1755.89509305357,73.4408851638539,14.6402042252034,88.0810893890573,36.7204426082992,7.32010213584968,44.0405447441489,22.6038071790225,34.2672810250119,22.7140965557357,21.8299474753903,22.5621201243956,22.7140965407001,62.9348099705243,34.5260631344268,5,5,994803185.76,800064.186106,1589,1657,"221","221J","221Jb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Sandstone Hills",0,245821.211398,99480.3148107,46
"280",2002,2685.2772956774,1119.31813679434,68.3211906826132,13.8953510351423,82.2165417177555,34.1605953698923,6.94767554728527,41.1082709171776,27.6720341450265,15.4862008751146,29.7862132143064,28.7740914822653,29.6057168743814,29.7862131952624,79.076254821298,43.2515742493817,4,4,633408865.706,342085.591116,1747,1799,"231","231A","231Ag","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Hills",0,156518.700566,63340.8708612,48
"281",2002,2123.14312772325,1088.28208757846,56.8989686304885,11.1275819257696,68.0265505562581,28.449484335279,5.5637909826632,34.0132753179422,6.94442387327152,11.343591041975,7.3606581850833,7.30280389561724,7.34502924633045,7.3606581848903,65.6649206275578,34.9050063878355,5,5,602027990.916,832582.74797,1748,1801,"231","231A","231Ac","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Plains",0,148764.359215,60202.8002511,49
"282",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133518708.529,672812.62891,1750,1802,"231","231A","231Ab","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Piedmont Ridge",0,32993.2361935,13351.8889786,50
"283",2003,4223.39590857031,2749.19137247896,83.407897427605,17.6980885140157,101.105985941621,41.7039487604424,8.84904428559358,50.552993046036,1.50064871926622e-06,NA,0,1.39886082721656e-06,1.3851569710779e-06,0,88.4934462191199,52.3601469074563,1,1,102326580.547,429941.553185,47,143,"211","211A","211Aa","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Aroostook Hills and Lowlands","Aroostook Hills",0,25285.4445082,10232.6563501,1
"284",2003,1320.16130771254,651.711691145075,25.0457017244998,5.31772381880196,30.3634255433017,12.5228508812232,2.65886192743548,15.1817128086586,45.037207864817,62.3563174609318,43.3310668657808,43.432488955359,43.3408079147536,43.331066843855,85.4697793175002,48.4447898004985,5,6,893239567.773,491042.875571,56,154,"M211","M211A","M211Ab","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","St. John Upland",0,220724.266966,89323.941735,2
"285",2003,1429.53236516303,620.354223913072,30.8740343929298,6.43129666941906,37.3053310623489,15.4370172189794,3.21564835702773,18.6526655760071,10.2821591250089,14.9043408180574,12.6649970170824,11.8396437119934,12.5167268564045,12.6649970045261,28.1723468128246,14.6962749562463,44,46,65429303742,1609035.8431,105,223,"M211","M211A","M211Ac","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Maine Central Mountains",1,1502050.13182,607858.122271,3
"286",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65228745.2921,481619.825375,106,226,"211","211B","211Bb","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Maine-New Brunswick Lowlands",0,16118.3787885,6522.87647189,4
"287",2003,1850.28254590495,1066.99273020205,36.6981892692109,7.91258120340994,44.6107704726208,18.3490946601496,3.95629062395977,22.3053852841094,25.0662981014158,31.940619931948,22.2961629300725,23.6474933639011,22.5203930172477,22.2961629208642,50.1542593808541,25.4464947774222,12,13,1936680480.28,338653.742491,118,237,"211","211B","211Ba","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Central Maine Foothills",0,478564.205683,193668.06293,5
"288",2003,1341.82767064564,744.081346547617,27.420860489455,5.64627696596725,33.0671374554223,13.7104302620953,2.82313849937516,16.5335687614704,28.3888354690767,33.3352459166528,29.8616022317273,28.6572673577461,29.6386253969305,29.8616022162662,64.4477788392894,34.5208589780884,11,12,16868893979.3,1308523.65785,131,264,"M211","M211A","M211Af","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Connecticut Lakes",1,387256.519268,156717.153211,6
"289",2003,1878.89893898571,896.853285849307,44.3125135319534,8.96655909503097,53.2790726269844,22.1562567890577,4.48327956983379,26.6395363588915,8.37358890716292,12.7978876597633,9.34769782451269,9.04086244907087,9.29065273099106,9.34769781990839,21.2770041223951,11.134543866015,31,32,48661256882.8,1766731.4811,180,343,"M211","M211A","M211Ae","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Mahoosic Rangely Lakes",1,1117108.74387,452077.869464,8
"290",2003,1938.98811407376,1099.30970066039,42.2283571881666,8.71996220419137,50.9483193923579,21.1141786133604,4.35998112401603,25.4741597373764,24.2625992777909,37.1478081439686,22.0275833380882,22.9023108706877,22.1709939987863,22.0275833327455,62.8744332697886,32.6513196688794,6,6,1091778034.38,326071.117443,188,366,"M211","M211A","M211Ag","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Western Maine Foothills",0,269784.24257,109177.809471,9
"291",2003,2378.24497565847,1605.63920981606,50.6015129679803,10.5947587563691,61.1962717243494,25.3007565008466,5.29737939193412,30.5981358927807,22.441170373892,42.9555676483505,8.6619298472166,12.0494201397779,9.17254277560175,8.66192984922625,23.8811064137406,12.3841500781824,6,6,864898410.969,533518.615687,227,423,"M211","M211B","M211Ba","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Northern Piedmont",0,213720.99805,86489.8193562,10
"292",2003,3775.52513367108,2510.60850917265,74.5603215353664,15.8733487317208,90.4336702670872,37.280160798612,7.93667440229867,45.2168352009107,13.6795544429558,16.8879362892006,9.13628095614368,10.2584103138853,9.33018735413531,9.13628095913403,24.1320563418358,18.7589253913113,3,3,517488463.567,400094.240746,252,434,"M211","M211C","M211Ca","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Northern Green Mountain",0,127874.18151,51748.8452702,11
"293",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17916319.7071,467338.758145,268,463,"211","211E","211Ec","Humid Temperate","Warm Continental","Northeastern Mixed Forest","St. Lawrence and Champlain Valley","Champlain Glacial Lake and Marine Plains",0,4427.21375746,1791.62984277,12
"294",2003,2111.07839112303,812.886284292937,50.9727332472901,10.286505763901,61.2592390111911,25.4863666547533,5.14325291257241,30.6296195673257,13.1731350481306,25.9141502185573,13.8510723461144,13.5502673971278,13.7945512377981,13.8510723321524,39.0704278094848,20.9727645316291,11,11,29490466371.9,973599.239888,310,523,"M211","M211A","M211Ad","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","White Mountains",1,677007.951605,273975.397697,13
"295",2003,2170.02697333917,1219.46409211391,55.2566906145044,11.075742206034,66.3324328205383,27.6283453303634,5.53787112258902,33.1662164529524,23.7603321998489,37.6089946129181,25.1403516756211,24.4432165331199,25.0168720673571,25.1403516541648,64.945143543503,33.4637353630625,7,7,685207574.065,410875.610594,318,537,"221","221A","221Al","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Sebago-Ossipee Hills and Plains",0,169318.481518,68520.7584363,14
"296",2003,1474.41181718364,547.856890175408,37.7109496730517,7.53453074443236,45.245480417484,18.8554748533761,3.76726538976352,22.6227402431396,16.6766133114709,26.0496767315677,16.9445843378027,16.798119781835,16.9157778667319,16.9445843325251,40.3047686443788,22.5939146665654,10,10,23104910867.1,1585924.22483,371,556,"M211","M211B","M211Bb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Southern Piedmont",1,530415.768299,214651.645848,15
"297",2003,2676.83309764959,1648.11992095499,51.8659504764146,11.1539516109958,63.0199020874104,25.9329752602932,5.57697582879694,31.5099510890902,6.22539397533605,9.25341666435536,6.27255344765502,5.97837987798269,6.19849495347622,6.27255344475789,19.0037896892331,11.3263762705207,7,7,13106538800.4,897118.984336,399,574,"M211","M211B","M211Bc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Sunapee Uplands",1,300884.729118,121763.729843,16
"298",2003,2159.19467477278,1033.39576619531,58.5405867185152,11.4395704452845,69.9801571637997,29.2702933805122,5.71978524386239,34.9900786243745,20.0143727413108,32.7302266083354,18.3840301308201,18.3365552831295,18.3756637095003,18.3840301199323,39.7905795407133,21.3341015723739,13,13,25038207011.2,1030041.78755,418,587,"M211","M211C","M211Cd","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Southern Green Mountain",1,574798.140753,232612.554749,17
"299",2003,2502.54099541534,1424.01827539464,59.3996540457722,12.0114057765875,71.4110598223597,29.6998270482325,6.0057029109772,35.7055299592097,11.3871939653678,18.6474632580941,8.61332757315169,9.15800231394351,8.69756152352117,8.61332756928988,32.0375223511549,16.9307254623292,13,13,30232456613.2,2026892.51544,450,633,"M211","M211C","M211Cc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Berkshire-Vermont Upland",1,694041.703701,280868.712604,18
"300",2003,3034.83946297924,1968.62027371742,86.7670650670897,16.8406990350392,103.607764102129,43.3835325567824,8.42034954043576,51.8038820972182,5.07010045495258,10.4967191239196,6.11438924165334,5.8305591405161,6.06616473169946,6.11438923577353,34.9056450678641,18.1475618182345,14,14,32373430281.5,2146229.36379,472,647,"M211","M211C","M211Cb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Taconic Mountains",1,743191.696086,300759.008838,19
"301",2003,2219.23440369171,1191.12237191481,61.9837857630818,12.265952475806,74.2497382388878,30.9918929007137,6.13297625813652,37.1248691588502,15.6501077743049,16.6042248096276,15.2640906924335,15.5882733614525,15.3163214302485,15.2640906934715,32.4016373879166,18.2647330640238,13,13,2055133382.7,603413.81634,474,649,"221","221B","221Bb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Taconic Foothills",0,507834.508301,205513.334143,20
"302",2003,2924.3472620376,1774.71889379206,75.5059336609775,15.0292226490629,90.5351563100403,37.752966855742,7.51461134873655,45.2675782044785,5.19815077961857,8.32435384391014,5.87648427055246,5.62186495322371,5.83226667108025,5.87648426613418,16.3190063380485,8.74670355392031,28,28,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21
"303",2003,1323.37000382803,687.224547996681,36.1459356236408,7.06761488039069,43.2135505040315,18.0729678243231,3.5338074566066,21.6067752809297,30.0480682122967,39.4878789356809,30.7851157244079,30.2457315038109,30.693633436085,30.785115712505,69.139225650002,36.9161989249898,7,8,31542035771.3,2677028.08296,646,790,"221","221B","221Ba","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Hudson Limestone Valley",1,724105.504392,293035.101094,22
"304",2003,2106.12079802463,1256.03517089963,61.8743929252944,11.9146810286502,73.7890739539446,30.9371964788327,5.95734053245517,36.8945370112879,14.1192598661709,20.1092959686782,15.0826000292925,14.7994802901578,15.0368848413392,15.0826000223979,5.91894416978931,17.1469859596468,2,2,176703017.156,223067.482956,676,814,"211","211I","211Ia","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Catskill Mountains","Catskill Mountains",0,43664.2609704,17670.2994937,23
"305",2003,2296.03834519121,1197.37489964879,62.2398072301119,12.3307849203027,74.5705921504146,31.1199036413755,6.1653924846121,37.2852961259876,6.30614525348252,15.6347083652549,5.48555542795785,5.60063877251818,5.49698637245707,5.48555542460122,23.5579718162475,14.444946761057,15,15,1884267054.78,603656.767131,717,853,"211","211F","211Fc","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Eastern Allegheny Plateau",0,465612.531295,188426.706262,24
"306",2003,1464.13847417175,284.059995626722,37.9276153505603,7.50232750375363,45.429942854314,18.9638077007843,3.75116377939042,22.7149714801747,29.2486954813045,33.0338160736968,29.3674462626694,29.3700940509941,29.3678835199919,29.3674462597379,124.129701954727,53.9350430418733,2,2,9678455959.46,1084726.0397,729,881,"221","221B","221Bd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Kittatinny-Shawangunk Ridges",1,222186.775929,89915.798114,25
"307",2003,2037.03273036562,1075.90437079218,56.1233292768014,10.9530152793083,67.0763445561097,28.0616646600745,5.47650766176075,33.5381723218352,7.53788423653438,10.2437337943755,7.40517614921505,7.4942983592884,7.41845259458345,7.40517614637748,14.7649854125509,7.75506767909991,34,35,61464507237.2,3032238.22779,762,918,"M221","M221A","M221Ac","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Ridge and Valley",1,1411030.92831,571023.957443,26
"308",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233891213.16,207017.730059,789,954,"221","221D","221Dc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Newark",0,57795.7843329,23389.1241015,27
"309",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290497429.995,267681.588271,791,951,"211","211F","211Fd","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Pocono Plateau",0,71783.4781289,29049.7429488,28
"310",2003,1869.08432347092,970.037593030072,54.4194911768939,10.4882478516522,64.9077390285461,27.2097455989785,5.24412393936672,32.4538695383452,0,0,5.0625530151432e-06,4.64350727239853e-06,NA,5.06255301318373e-06,286.949309533153,163.126085543375,1,1,541020981.278,379092.493115,821,990,"221","221A","221Am","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Reading Prong",0,133689.273097,54102.129344,29
"311",2003,3268.56930063741,2345.08111114559,98.3585073794329,18.873336195573,117.231843575006,49.179253704928,9.43666812595804,58.6159218308861,8.89268649839129,12.4906007631259,8.90898627998096,8.81767657185243,8.89419267338538,8.90898627538965,6.68681129120553,9.76457548561502,4,4,2261728973,892052.281746,825,1003,"221","221D","221Da","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Gettysburg Piedmont Lowland",0,558885.403464,226172.898439,30
"312",2003,2086.30987389116,1285.57639959823,59.0345005055895,11.3653981143644,70.3998986199539,29.5172502709788,5.68269907327668,35.1999493442555,13.0867097190562,16.5446262328521,14.3097027976814,14.2786863393896,14.3046906846634,14.3097027915214,34.4981536188916,16.5407573688701,12,12,60960932672.1,2714816.25174,827,1004,"M221","M221A","M221Ad","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Great Valley",1,1399470.44702,566345.596647,31
"313",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228434102.718,738136.562702,893,1058,"221","221D","221Db","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Piedmont Upland",0,56447.3152532,22843.418026,32
"314",2003,1569.7485151533,777.342251150329,40.8568574698987,7.9329012716675,48.7897587415663,20.4284287495262,3.96645065023185,24.3948793997581,16.2650036815566,30.8184771509143,17.0287507069737,16.8287948639617,16.9959158230312,17.0287507002578,45.1547718553261,20.1303005704216,36,36,66925662633.2,4001953.55157,937,1097,"M221","M221D","M221Da","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Northern Blue Ridge Mountains",1,1536401.80517,621759.751264,33
"315",2003,1777.21874876651,782.03314384769,46.3345759921442,9.0906922565541,55.4252682486983,23.1672880156835,4.54534614684638,27.7126341625299,11.0639877029172,18.8872092163164,10.5565113160311,10.3420322599695,10.5203237579172,10.55651130957,34.0220079393826,18.0791121806679,18,18,80594665029.3,6080161.9395,1019,1175,"M221","M221A","M221Ab","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Great Valley of Virginia",1,1850198.9217,748748.9389,34
"316",2003,2952.16503278364,1732.06849845809,66.3241339375751,13.1481106618369,79.472244599412,33.1620669890865,6.57405535361151,39.736122342698,14.9623671212805,25.1980642988384,15.1728570580767,14.6572603499547,15.0832324617057,15.1728570479391,37.8057942498576,20.2050242282231,11,11,35366794325.2,2508208.44375,1022,1177,"221","221D","221De","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Northern Piedmont",1,811909.878907,328568.270786,35
"317",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73540579.7495,391677.050662,1041,1194,"221","221D","221Dd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Triassic Basins",0,18172.3514826,7354.08973076,36
"318",2003,1715.60760179175,769.13834292229,44.5589150834064,8.77700600134012,53.3359210847465,22.2794575620355,4.38850302113181,26.6679605831674,8.43852553968996,15.9396673508151,7.98078140003334,7.80825166266528,7.94956959453888,7.98078139547057,18.5488717182602,10.0935838732199,39,39,67705985195.9,2552005.1041,1060,1206,"M221","M221A","M221Aa","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Ridge and Valley",1,1554315.54628,629009.18509,37
